,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Body,Oracle,Body_token,Body_no_negations,Body_no_negations_no_sw,Body_no_negations_no_sw_stem,Body_token_n_grams,Translated Subject
208,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSFhINmxFZi03am5ELXQwMEdzdWx1SEUxejBjZUpLMmFSTGdpa2dicVYxaW9XNmRVeXE4a3VmaVBEME1XUDBCcnZSSE9mRjZET1p4b0pXOWc,English,,5,2014-07-21,,This is the best VPN client on android,This app is better then any connect.  I had a minor issue that forced me to reimport the certificates. After a chat with Kevin he directly fixed the issue. Running smooth on omni ROM 4.4.4 i9300 now. Thanks for this app.,,BUG,"['this', 'app', 'is', 'better', 'then', 'any', 'connect', '.', 'i', 'had', 'a', 'minor', 'issue', 'that', 'forced', 'me', 'to', 'reimport', 'the', 'certificates', '.', 'after', 'a', 'chat', 'with', 'kevin', 'he', 'directly', 'fixed', 'the', 'issue', '.', 'running', 'smooth', 'on', 'omni', 'rom', '4.4.4', 'i9300', 'now', '.', 'thanks', 'for', 'this', 'app', '.']","['this', 'app', 'is', 'better', 'then', 'any', 'connect', '.', 'i', 'had', 'a', 'minor', 'issue', 'that', 'forced', 'me', 'to', 'reimport', 'the', 'certificates', '.', 'after', 'a', 'chat', 'with', 'kevin', 'he', 'directly', 'fixed', 'the', 'issue', '.', 'running', 'smooth', 'on', 'omni', 'rom', '4.4.4', 'i9300', 'now', '.', 'thanks', 'for', 'this', 'app', '.']","['app', 'connect', '.', 'minor', 'issue', 'forced', 'reimport', 'certificates', '.', 'chat', 'kevin', 'fixed', 'issue', '.', 'running', 'smooth', 'omni', 'rom', '4.4.4', 'i9300', '.', 'app', '.']","['app', 'connect', '.', 'minor', 'issu', 'forc', 'reimport', 'certif', '.', 'chat', 'kevin', 'fix', 'issu', '.', 'run', 'smooth', 'omni', 'rom', '4.4.4', 'i9300', '.', 'app', '.']","[('this', 'app'), ('app', 'is'), ('is', 'better'), ('better', 'then'), ('then', 'any'), ('any', 'connect'), ('connect', '.'), ('.', 'i'), ('i', 'had'), ('had', 'a'), ('a', 'minor'), ('minor', 'issue'), ('issue', 'that'), ('that', 'forced'), ('forced', 'me'), ('me', 'to'), ('to', 'reimport'), ('reimport', 'the'), ('the', 'certificates'), ('certificates', '.'), ('.', 'after'), ('after', 'a'), ('a', 'chat'), ('chat', 'with'), ('with', 'kevin'), ('kevin', 'he'), ('he', 'directly'), ('directly', 'fixed'), ('fixed', 'the'), ('the', 'issue'), ('issue', '.'), ('.', 'running'), ('running', 'smooth'), ('smooth', 'on'), ('on', 'omni'), ('omni', 'rom'), ('rom', '4.4.4'), ('4.4.4', 'i9300'), ('i9300', 'now'), ('now', '.'), ('.', 'thanks'), ('thanks', 'for'), ('for', 'this'), ('this', 'app'), ('app', '.'), ('this', 'app', 'is'), ('app', 'is', 'better'), ('is', 'better', 'then'), ('better', 'then', 'any'), ('then', 'any', 'connect'), ('any', 'connect', '.'), ('connect', '.', 'i'), ('.', 'i', 'had'), ('i', 'had', 'a'), ('had', 'a', 'minor'), ('a', 'minor', 'issue'), ('minor', 'issue', 'that'), ('issue', 'that', 'forced'), ('that', 'forced', 'me'), ('forced', 'me', 'to'), ('me', 'to', 'reimport'), ('to', 'reimport', 'the'), ('reimport', 'the', 'certificates'), ('the', 'certificates', '.'), ('certificates', '.', 'after'), ('.', 'after', 'a'), ('after', 'a', 'chat'), ('a', 'chat', 'with'), ('chat', 'with', 'kevin'), ('with', 'kevin', 'he'), ('kevin', 'he', 'directly'), ('he', 'directly', 'fixed'), ('directly', 'fixed', 'the'), ('fixed', 'the', 'issue'), ('the', 'issue', '.'), ('issue', '.', 'running'), ('.', 'running', 'smooth'), ('running', 'smooth', 'on'), ('smooth', 'on', 'omni'), ('on', 'omni', 'rom'), ('omni', 'rom', '4.4.4'), ('rom', '4.4.4', 'i9300'), ('4.4.4', 'i9300', 'now'), ('i9300', 'now', '.'), ('now', '.', 'thanks'), ('.', 'thanks', 'for'), ('thanks', 'for', 'this'), ('for', 'this', 'app'), ('this', 'app', '.'), ('this', 'app', 'is', 'better'), ('app', 'is', 'better', 'then'), ('is', 'better', 'then', 'any'), ('better', 'then', 'any', 'connect'), ('then', 'any', 'connect', '.'), ('any', 'connect', '.', 'i'), ('connect', '.', 'i', 'had'), ('.', 'i', 'had', 'a'), ('i', 'had', 'a', 'minor'), ('had', 'a', 'minor', 'issue'), ('a', 'minor', 'issue', 'that'), ('minor', 'issue', 'that', 'forced'), ('issue', 'that', 'forced', 'me'), ('that', 'forced', 'me', 'to'), ('forced', 'me', 'to', 'reimport'), ('me', 'to', 'reimport', 'the'), ('to', 'reimport', 'the', 'certificates'), ('reimport', 'the', 'certificates', '.'), ('the', 'certificates', '.', 'after'), ('certificates', '.', 'after', 'a'), ('.', 'after', 'a', 'chat'), ('after', 'a', 'chat', 'with'), ('a', 'chat', 'with', 'kevin'), ('chat', 'with', 'kevin', 'he'), ('with', 'kevin', 'he', 'directly'), ('kevin', 'he', 'directly', 'fixed'), ('he', 'directly', 'fixed', 'the'), ('directly', 'fixed', 'the', 'issue'), ('fixed', 'the', 'issue', '.'), ('the', 'issue', '.', 'running'), ('issue', '.', 'running', 'smooth'), ('.', 'running', 'smooth', 'on'), ('running', 'smooth', 'on', 'omni'), ('smooth', 'on', 'omni', 'rom'), ('on', 'omni', 'rom', '4.4.4'), ('omni', 'rom', '4.4.4', 'i9300'), ('rom', '4.4.4', 'i9300', 'now'), ('4.4.4', 'i9300', 'now', '.'), ('i9300', 'now', '.', 'thanks'), ('now', '.', 'thanks', 'for'), ('.', 'thanks', 'for', 'this'), ('thanks', 'for', 'this', 'app'), ('for', 'this', 'app', '.')]",
209,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRnY3aEZrY3pMYkc1d1djSmlSQlpsTm5QQkc5VTJxVDM4Y0dzSmppMTJiMjZPUVhaUWdNb09GUVYtR1hLeEVMSzJTQ2wwLXJXNk50TGdqaUE,English,,5,2014-07-12,Misha Nasledov,,Works way better than AnyConnect,,OTHER,"['works', 'way', 'better', 'than', 'anyconnect']","['works', 'way', 'better', 'than', 'anyconnect']","['works', 'anyconnect']","['work', 'anyconnect']","[('works', 'way'), ('way', 'better'), ('better', 'than'), ('than', 'anyconnect'), ('works', 'way', 'better'), ('way', 'better', 'than'), ('better', 'than', 'anyconnect'), ('works', 'way', 'better', 'than'), ('way', 'better', 'than', 'anyconnect')]",
210,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR0htakhDQTdXZXF5dWxpVHRnaUM3OFdEYlJ4LU5Bd1ZZblZsZjRGTWZIZzBfVFlGYXV3bnEzM0VFQ09iMnRsQno1R3daTnBCMlF4eE05S0E,English,,5,2014-07-09,David Storey,Works well,"As far as I can tell, this is fairly interchangeable with the AnyConnect client. I can connect to my ASA as well as my openconnectd server. I don't notice any more latencies than AnyConnect.",,PERFORMANCE,"['as', 'far', 'as', 'i', 'can', 'tell', ',', 'this', 'is', 'fairly', 'interchangeable', 'with', 'the', 'anyconnect', 'client', '.', 'i', 'can', 'connect', 'to', 'my', 'asa', 'as', 'well', 'as', 'my', 'openconnectd', 'server', '.', 'i', 'do', ""n't"", 'notice', 'any', 'more', 'latencies', 'than', 'anyconnect', '.']","['as', 'far', 'as', 'i', 'can', 'tell', ',', 'this', 'is', 'fairly', 'interchangeable', 'with', 'the', 'anyconnect', 'client', '.', 'i', 'can', 'connect', 'to', 'my', 'asa', 'as', 'well', 'as', 'my', 'openconnectd', 'server', '.', 'i', 'more', 'latencies', 'than', 'anyconnect', '.']","[',', 'interchangeable', 'anyconnect', 'client', '.', 'connect', 'asa', 'openconnectd', 'server', '.', 'latencies', 'anyconnect', '.']","[',', 'interchang', 'anyconnect', 'client', '.', 'connect', 'asa', 'openconnectd', 'server', '.', 'latenc', 'anyconnect', '.']","[('as', 'far'), ('far', 'as'), ('as', 'i'), ('i', 'can'), ('can', 'tell'), ('tell', ','), (',', 'this'), ('this', 'is'), ('is', 'fairly'), ('fairly', 'interchangeable'), ('interchangeable', 'with'), ('with', 'the'), ('the', 'anyconnect'), ('anyconnect', 'client'), ('client', '.'), ('.', 'i'), ('i', 'can'), ('can', 'connect'), ('connect', 'to'), ('to', 'my'), ('my', 'asa'), ('asa', 'as'), ('as', 'well'), ('well', 'as'), ('as', 'my'), ('my', 'openconnectd'), ('openconnectd', 'server'), ('server', '.'), ('.', 'i'), ('i', 'do'), ('do', ""n't""), (""n't"", 'notice'), ('notice', 'any'), ('any', 'more'), ('more', 'latencies'), ('latencies', 'than'), ('than', 'anyconnect'), ('anyconnect', '.'), ('as', 'far', 'as'), ('far', 'as', 'i'), ('as', 'i', 'can'), ('i', 'can', 'tell'), ('can', 'tell', ','), ('tell', ',', 'this'), (',', 'this', 'is'), ('this', 'is', 'fairly'), ('is', 'fairly', 'interchangeable'), ('fairly', 'interchangeable', 'with'), ('interchangeable', 'with', 'the'), ('with', 'the', 'anyconnect'), ('the', 'anyconnect', 'client'), ('anyconnect', 'client', '.'), ('client', '.', 'i'), ('.', 'i', 'can'), ('i', 'can', 'connect'), ('can', 'connect', 'to'), ('connect', 'to', 'my'), ('to', 'my', 'asa'), ('my', 'asa', 'as'), ('asa', 'as', 'well'), ('as', 'well', 'as'), ('well', 'as', 'my'), ('as', 'my', 'openconnectd'), ('my', 'openconnectd', 'server'), ('openconnectd', 'server', '.'), ('server', '.', 'i'), ('.', 'i', 'do'), ('i', 'do', ""n't""), ('do', ""n't"", 'notice'), (""n't"", 'notice', 'any'), ('notice', 'any', 'more'), ('any', 'more', 'latencies'), ('more', 'latencies', 'than'), ('latencies', 'than', 'anyconnect'), ('than', 'anyconnect', '.'), ('as', 'far', 'as', 'i'), ('far', 'as', 'i', 'can'), ('as', 'i', 'can', 'tell'), ('i', 'can', 'tell', ','), ('can', 'tell', ',', 'this'), ('tell', ',', 'this', 'is'), (',', 'this', 'is', 'fairly'), ('this', 'is', 'fairly', 'interchangeable'), ('is', 'fairly', 'interchangeable', 'with'), ('fairly', 'interchangeable', 'with', 'the'), ('interchangeable', 'with', 'the', 'anyconnect'), ('with', 'the', 'anyconnect', 'client'), ('the', 'anyconnect', 'client', '.'), ('anyconnect', 'client', '.', 'i'), ('client', '.', 'i', 'can'), ('.', 'i', 'can', 'connect'), ('i', 'can', 'connect', 'to'), ('can', 'connect', 'to', 'my'), ('connect', 'to', 'my', 'asa'), ('to', 'my', 'asa', 'as'), ('my', 'asa', 'as', 'well'), ('asa', 'as', 'well', 'as'), ('as', 'well', 'as', 'my'), ('well', 'as', 'my', 'openconnectd'), ('as', 'my', 'openconnectd', 'server'), ('my', 'openconnectd', 'server', '.'), ('openconnectd', 'server', '.', 'i'), ('server', '.', 'i', 'do'), ('.', 'i', 'do', ""n't""), ('i', 'do', ""n't"", 'notice'), ('do', ""n't"", 'notice', 'any'), (""n't"", 'notice', 'any', 'more'), ('notice', 'any', 'more', 'latencies'), ('any', 'more', 'latencies', 'than'), ('more', 'latencies', 'than', 'anyconnect'), ('latencies', 'than', 'anyconnect', '.')]",
211,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRnJpQVY3bnpIT0hPSVpfV0UyNkt4dFpEdnZrSFlXZmhrNDYtZlNicHI1aHotbWxKcksyWVlKMzAyaWNpM1lxTHhkTEpoQXR3ZmZCMWV5SWc,English,,5,2014-06-23,Alexander Bukharov,Works perfectly.,Saves me a lot of time,,OTHER,"['saves', 'me', 'a', 'lot', 'of', 'time']","['saves', 'me', 'a', 'lot', 'of', 'time']","['saves', 'lot', 'time']","['save', 'lot', 'time']","[('saves', 'me'), ('me', 'a'), ('a', 'lot'), ('lot', 'of'), ('of', 'time'), ('saves', 'me', 'a'), ('me', 'a', 'lot'), ('a', 'lot', 'of'), ('lot', 'of', 'time'), ('saves', 'me', 'a', 'lot'), ('me', 'a', 'lot', 'of'), ('a', 'lot', 'of', 'time')]",
212,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSENyejA4cDlWMGY0cno5b2taT1hzalUxWjZjNWpWQkNMUzAzMDNVN2xGWDRIR2ZYMmV6UXo2NEJyYjk2RjdpLW05M3MzNE8wR3JNWjY4VXc,English,,4,2014-06-22,Farhad Nrzi,,nic,,OTHER,['nic'],['nic'],['nic'],['nic'],[],
213,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR0NlcFBFQ0JjZzMxMjd6cjlTQ3hnQ2ZKUmNyd0Z0Rmh6MWtfYVNGT1gxZHVWNmlVTjhLYVM3MGljMGFRVTNJZWlwU3h0ZVk3Y3UwRGdEY0E,English,,5,2014-06-22,Ben de Mora,excellent.,"This works better than the native Cisco AnyConnect software on my 2013 Nexus 7! Excellent  work, keep it going.",,OTHER,"['this', 'works', 'better', 'than', 'the', 'native', 'cisco', 'anyconnect', 'software', 'on', 'my', '2013', 'nexus', '7', '!', 'excellent', 'work', ',', 'keep', 'it', 'going', '.']","['this', 'works', 'better', 'than', 'the', 'native', 'cisco', 'anyconnect', 'software', 'on', 'my', '2013', 'nexus', '7', '!', 'excellent', 'work', ',', 'keep', 'it', 'going', '.']","['works', 'native', 'cisco', 'anyconnect', 'software', '2013', 'nexus', '7', '!', 'excellent', 'work', ',', '.']","['work', 'nativ', 'cisco', 'anyconnect', 'softwar', '2013', 'nexu', '7', '!', 'excel', 'work', ',', '.']","[('this', 'works'), ('works', 'better'), ('better', 'than'), ('than', 'the'), ('the', 'native'), ('native', 'cisco'), ('cisco', 'anyconnect'), ('anyconnect', 'software'), ('software', 'on'), ('on', 'my'), ('my', '2013'), ('2013', 'nexus'), ('nexus', '7'), ('7', '!'), ('!', 'excellent'), ('excellent', 'work'), ('work', ','), (',', 'keep'), ('keep', 'it'), ('it', 'going'), ('going', '.'), ('this', 'works', 'better'), ('works', 'better', 'than'), ('better', 'than', 'the'), ('than', 'the', 'native'), ('the', 'native', 'cisco'), ('native', 'cisco', 'anyconnect'), ('cisco', 'anyconnect', 'software'), ('anyconnect', 'software', 'on'), ('software', 'on', 'my'), ('on', 'my', '2013'), ('my', '2013', 'nexus'), ('2013', 'nexus', '7'), ('nexus', '7', '!'), ('7', '!', 'excellent'), ('!', 'excellent', 'work'), ('excellent', 'work', ','), ('work', ',', 'keep'), (',', 'keep', 'it'), ('keep', 'it', 'going'), ('it', 'going', '.'), ('this', 'works', 'better', 'than'), ('works', 'better', 'than', 'the'), ('better', 'than', 'the', 'native'), ('than', 'the', 'native', 'cisco'), ('the', 'native', 'cisco', 'anyconnect'), ('native', 'cisco', 'anyconnect', 'software'), ('cisco', 'anyconnect', 'software', 'on'), ('anyconnect', 'software', 'on', 'my'), ('software', 'on', 'my', '2013'), ('on', 'my', '2013', 'nexus'), ('my', '2013', 'nexus', '7'), ('2013', 'nexus', '7', '!'), ('nexus', '7', '!', 'excellent'), ('7', '!', 'excellent', 'work'), ('!', 'excellent', 'work', ','), ('excellent', 'work', ',', 'keep'), ('work', ',', 'keep', 'it'), (',', 'keep', 'it', 'going'), ('keep', 'it', 'going', '.')]",
214,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRU1KNGp3bmVmY3VGcHVaTUkxUG1VZ3MzMkhqdlJWUHVaOUJqVUxvR0NZUm1KUzlDd05IaXNfandrdVVza2RuVzlYQ29ONTFSOEozajl5UWc,English,,5,2014-06-22,Dave Bloomer,Excellent,Works brilliantly,,OTHER,"['works', 'brilliantly']","['works', 'brilliantly']","['works', 'brilliantly']","['work', 'brilliantli']","[('works', 'brilliantly')]",
215,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRjQwQ1dWME5Ec1h4NGttWWhXeUdMTWtjakMwcEVtRkZqVVA2aEFyN1BkWHVxREhNY3ZZam9vNjZaTVA0NkFCeHhJQjVwS1ZnYnFXVGNRSmc,English,,5,2014-06-19,Steven Hu,,Doesn't work on recent CM 11 versions.,,BUG,"['does', ""n't"", 'work', 'on', 'recent', 'cm', '11', 'versions', '.']","['recent', 'cm', '11', 'versions', '.']","['cm', '11', 'versions', '.']","['cm', '11', 'version', '.']","[('does', ""n't""), (""n't"", 'work'), ('work', 'on'), ('on', 'recent'), ('recent', 'cm'), ('cm', '11'), ('11', 'versions'), ('versions', '.'), ('does', ""n't"", 'work'), (""n't"", 'work', 'on'), ('work', 'on', 'recent'), ('on', 'recent', 'cm'), ('recent', 'cm', '11'), ('cm', '11', 'versions'), ('11', 'versions', '.'), ('does', ""n't"", 'work', 'on'), (""n't"", 'work', 'on', 'recent'), ('work', 'on', 'recent', 'cm'), ('on', 'recent', 'cm', '11'), ('recent', 'cm', '11', 'versions'), ('cm', '11', 'versions', '.')]",
216,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR1pDeGtXUmZNOW1XQXFxU0ZiOXI4OFo4RG5Bbjl4VVRrS2p0Y1ZHQ2NrRThlZE9URk96TmhyRjBocXVzaVV6bjBPWU1EM0lwc3I3Vnoya3c,English,,5,2014-06-19,Philip Kavanagh,Ronseal,It does exactly what is says on the tin. Also - DAT icon *drool*,,OTHER,"['it', 'does', 'exactly', 'what', 'is', 'says', 'on', 'the', 'tin', '.', 'also', '-', 'dat', 'icon', '*drool*']","['it', 'exactly', 'what', 'is', 'says', 'on', 'the', 'tin', '.', 'also', '-', 'dat', 'icon', '*drool*']","['tin', '.', '-', 'dat', 'icon', '*drool*']","['tin', '.', '-', 'dat', 'icon', '*drool*']","[('it', 'does'), ('does', 'exactly'), ('exactly', 'what'), ('what', 'is'), ('is', 'says'), ('says', 'on'), ('on', 'the'), ('the', 'tin'), ('tin', '.'), ('.', 'also'), ('also', '-'), ('-', 'dat'), ('dat', 'icon'), ('icon', '*drool*'), ('it', 'does', 'exactly'), ('does', 'exactly', 'what'), ('exactly', 'what', 'is'), ('what', 'is', 'says'), ('is', 'says', 'on'), ('says', 'on', 'the'), ('on', 'the', 'tin'), ('the', 'tin', '.'), ('tin', '.', 'also'), ('.', 'also', '-'), ('also', '-', 'dat'), ('-', 'dat', 'icon'), ('dat', 'icon', '*drool*'), ('it', 'does', 'exactly', 'what'), ('does', 'exactly', 'what', 'is'), ('exactly', 'what', 'is', 'says'), ('what', 'is', 'says', 'on'), ('is', 'says', 'on', 'the'), ('says', 'on', 'the', 'tin'), ('on', 'the', 'tin', '.'), ('the', 'tin', '.', 'also'), ('tin', '.', 'also', '-'), ('.', 'also', '-', 'dat'), ('also', '-', 'dat', 'icon'), ('-', 'dat', 'icon', '*drool*')]",
217,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR3lGX2R1MjhneWhobXZJck1DTW1PM2ZUSlRaTWhhZlQ4NncyR3lIWGcyXy05QVhzdHpsRWdrU3VaYnA4ZEpVLWdCUGV1ZGx1QUxBamV0anc,English,,5,2014-06-19,Joel Stanley,,Very well designed,,USABILITY,"['very', 'well', 'designed']","['very', 'well', 'designed']",['designed'],['design'],"[('very', 'well'), ('well', 'designed'), ('very', 'well', 'designed')]",
218,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR2pMUllrT0pxNHdtVTB3YW4wcVdfcmJGR0tNQUEzWjZQTllucFlCdVYxa1hHQTlmOTNjT3BFMTEwRi14MXNOUy1hV2pnd1EwbVowbVVnOEE,English,,5,2014-06-17,Stephen C,,Goodbye any connect,,OTHER,"['goodbye', 'any', 'connect']","['goodbye', 'any', 'connect']","['goodbye', 'connect']","['goodby', 'connect']","[('goodbye', 'any'), ('any', 'connect'), ('goodbye', 'any', 'connect')]",
219,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR1hWUWdNeFU2M2JtUmUzcHN4THRVZVUydkJEQnhVRWpPNldyUFU3am0ySTZ3UEp0YWxWWktOSDZyd2dOWXNSZ1l5S3FaOG1SLVFSTVJUT2c,English,,5,2014-06-06,Rajin Gill,,Works great.,,OTHER,"['works', 'great', '.']","['works', 'great', '.']","['works', 'great', '.']","['work', 'great', '.']","[('works', 'great'), ('great', '.'), ('works', 'great', '.')]",
220,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRkYya1E4YnBoNmFzUHM5dzhzdVJNbHZHNlRuelkzQXhQX3BZOTFzQ29rNXJEZ0J3ckZIVEVkM2xLSzZSbl9DODVsYkFsalIzQ1AtQ1BzdUE,English,,5,2014-06-04,Quinten Johnson,Great!,"The app is better designed than Cisco's and it even supports grid cards now, a product of the developer's very quick response time!",,USABILITY,"['the', 'app', 'is', 'better', 'designed', 'than', 'cisco', ""'s"", 'and', 'it', 'even', 'supports', 'grid', 'cards', 'now', ',', 'a', 'product', 'of', 'the', 'developer', ""'s"", 'very', 'quick', 'response', 'time', '!']","['the', 'app', 'is', 'better', 'designed', 'than', 'cisco', ""'s"", 'and', 'it', 'even', 'supports', 'grid', 'cards', 'now', ',', 'a', 'product', 'of', 'the', 'developer', ""'s"", 'very', 'quick', 'response', 'time', '!']","['app', 'designed', 'cisco', ""'s"", 'supports', 'grid', 'cards', ',', 'product', 'developer', ""'s"", 'quick', 'response', 'time', '!']","['app', 'design', 'cisco', ""'s"", 'support', 'grid', 'card', ',', 'product', 'develop', ""'s"", 'quick', 'respons', 'time', '!']","[('the', 'app'), ('app', 'is'), ('is', 'better'), ('better', 'designed'), ('designed', 'than'), ('than', 'cisco'), ('cisco', ""'s""), (""'s"", 'and'), ('and', 'it'), ('it', 'even'), ('even', 'supports'), ('supports', 'grid'), ('grid', 'cards'), ('cards', 'now'), ('now', ','), (',', 'a'), ('a', 'product'), ('product', 'of'), ('of', 'the'), ('the', 'developer'), ('developer', ""'s""), (""'s"", 'very'), ('very', 'quick'), ('quick', 'response'), ('response', 'time'), ('time', '!'), ('the', 'app', 'is'), ('app', 'is', 'better'), ('is', 'better', 'designed'), ('better', 'designed', 'than'), ('designed', 'than', 'cisco'), ('than', 'cisco', ""'s""), ('cisco', ""'s"", 'and'), (""'s"", 'and', 'it'), ('and', 'it', 'even'), ('it', 'even', 'supports'), ('even', 'supports', 'grid'), ('supports', 'grid', 'cards'), ('grid', 'cards', 'now'), ('cards', 'now', ','), ('now', ',', 'a'), (',', 'a', 'product'), ('a', 'product', 'of'), ('product', 'of', 'the'), ('of', 'the', 'developer'), ('the', 'developer', ""'s""), ('developer', ""'s"", 'very'), (""'s"", 'very', 'quick'), ('very', 'quick', 'response'), ('quick', 'response', 'time'), ('response', 'time', '!'), ('the', 'app', 'is', 'better'), ('app', 'is', 'better', 'designed'), ('is', 'better', 'designed', 'than'), ('better', 'designed', 'than', 'cisco'), ('designed', 'than', 'cisco', ""'s""), ('than', 'cisco', ""'s"", 'and'), ('cisco', ""'s"", 'and', 'it'), (""'s"", 'and', 'it', 'even'), ('and', 'it', 'even', 'supports'), ('it', 'even', 'supports', 'grid'), ('even', 'supports', 'grid', 'cards'), ('supports', 'grid', 'cards', 'now'), ('grid', 'cards', 'now', ','), ('cards', 'now', ',', 'a'), ('now', ',', 'a', 'product'), (',', 'a', 'product', 'of'), ('a', 'product', 'of', 'the'), ('product', 'of', 'the', 'developer'), ('of', 'the', 'developer', ""'s""), ('the', 'developer', ""'s"", 'very'), ('developer', ""'s"", 'very', 'quick'), (""'s"", 'very', 'quick', 'response'), ('very', 'quick', 'response', 'time'), ('quick', 'response', 'time', '!')]",
221,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRjFNU3VrOHpBeDR3OGZ5NEExNkxNblpzQlBpTUc5WWlPUERjTUdrVnJxak9aNmxlRjhfb0stcHVsU3pENWhJanIxdW9BTTVxb2E3UkNCYkE,English,,5,2014-05-26,Jim Ramsay,,Works perfectly,,OTHER,"['works', 'perfectly']","['works', 'perfectly']","['works', 'perfectly']","['work', 'perfectli']","[('works', 'perfectly')]",
222,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRThiaFhVTnlUWEZQVlBMcHBoZ0pBWHpwRmpBYm5PNlpoekpjdDdZa0czYjRNbE5QVzluQXVBclZWRU04eko0VURFQlpIZllLYmpkeWpPSlE,English,,5,2014-05-18,Shoaib Sahil,,Super super excellent,,OTHER,"['super', 'super', 'excellent']","['super', 'super', 'excellent']","['super', 'super', 'excellent']","['super', 'super', 'excel']","[('super', 'super'), ('super', 'excellent'), ('super', 'super', 'excellent')]",
223,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRlNiYUxsM3g2cldKYk5zMVpIYl9SWklMRHVpZG12TzVfS1FqYXdrSXk3Y1RsdlZ0cll1ZlZvcGZNNXp4bEROQTdWT2lBSlY1NFVNS3c1X0E,English,,5,2014-05-15,SNK HunTer,极端好,非常好,,OTHER,['非常好'],['非常好'],['非常好'],['非常好'],[],
224,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR1pySW5jSTJYRDUwRThMTFZFZWdVTG9xcGkwTTRkM1JmOTFMNU9yR084Q2wzNGFLZlB4cl9vVjF6V0xZQkxucnJCWHpEdHQtQW9xYXFrUnc,English,,5,2014-05-14,Dean Melnychuk,Yessssss!,Works like a charm!,,OTHER,"['works', 'like', 'a', 'charm', '!']","['works', 'like', 'a', 'charm', '!']","['works', 'charm', '!']","['work', 'charm', '!']","[('works', 'like'), ('like', 'a'), ('a', 'charm'), ('charm', '!'), ('works', 'like', 'a'), ('like', 'a', 'charm'), ('a', 'charm', '!'), ('works', 'like', 'a', 'charm'), ('like', 'a', 'charm', '!')]",
